rewards,avg_rewards
-1.0,-2.7
-2.0,-2.6
-2.0,-2.5
-50.0,-7.4
-3.0,-7.6
-23.0,-9.6
-43.0,-13.9
-2.0,-14.0
-22.0,-16.0
-1.0,-14.9
-2.0,-15.0
-2.0,-15.0
-3.0,-15.1
-45.0,-14.6
-2.0,-14.5
-2.0,-12.4
-3.0,-8.4
-2.0,-8.4
-2.0,-6.4
-3.0,-6.6
-14.0,-7.8
-3.0,-7.9
-3.0,-7.9
-50.0,-8.4
-1.0,-8.3
-3.0,-8.4
0.0,-8.1
-50.0,-12.9
-3.0,-13.0
-48.0,-17.5
-3.0,-16.4
-3.0,-16.4
-2.0,-16.3
-1.0,-11.4
0.0,-11.3
-1.0,-11.1
-2.0,-11.3
-2.0,-6.5
-2.0,-6.4
-2.0,-1.8
-2.0,-1.7
-2.0,-1.6
-1.0,-1.5
-3.0,-1.7
-3.0,-2.0
-2.0,-2.1
-1.0,-2.0
-2.0,-2.0
-20.0,-3.8
-3.0,-3.9
-1.0,-3.8
-2.0,-3.8
-1.0,-3.8
-1.0,-3.6
-1.0,-3.4
-2.0,-3.4
-3.0,-3.6
-2.0,-3.6
0.0,-1.6
-1.0,-1.4
-48.0,-6.1
-1.0,-6.0
-2.0,-6.1
-2.0,-6.2
-1.0,-6.2
-2.0,-6.2
-2.0,-6.1
-2.0,-6.1
-2.0,-6.3
-2.0,-6.4
-1.0,-1.7
-19.0,-3.5
-2.0,-3.5
-1.0,-3.4
-1.0,-3.4
-3.0,-3.5
0.0,-3.3
-1.0,-3.2
-3.0,-3.3
-4.0,-3.5
-1.0,-3.5
0.0,-1.6
-3.0,-1.7
-1.0,-1.7
-2.0,-1.8
-3.0,-1.8
-3.0,-2.1
-1.0,-2.1
-1.0,-1.9
-2.0,-1.7
-1.0,-1.7
-3.0,-2.0
-3.0,-2.0
-1.0,-2.0
-10.0,-2.8
-1.0,-2.6
-2.0,-2.5
0.0,-2.4
-2.0,-2.5
-1.0,-2.4
0.0,-2.3
-3.0,-2.3
-2.0,-2.2
-2.0,-2.3
-2.0,-1.5
-2.0,-1.6
-50.0,-6.4
-47.0,-11.1
-2.0,-11.1
-2.0,-11.2
-2.0,-11.4
-1.0,-11.2
-50.0,-16.0
-2.0,-16.0
-2.0,-16.0
-34.0,-19.2
-3.0,-14.5
0.0,-9.8
0.0,-9.6
-1.0,-9.5
-2.0,-9.5
-1.0,-9.5
-46.0,-9.1
-50.0,-13.9
0.0,-13.7
-2.0,-10.5
-18.0,-12.0
-2.0,-12.2
-1.0,-12.3
-50.0,-17.2
-3.0,-17.3
-2.0,-17.4
-3.0,-13.1
-5.0,-8.6
-2.0,-8.8
-2.0,-8.8
-48.0,-11.8
-45.0,-16.1
-47.0,-20.7
-4.0,-16.1
-7.0,-16.5
-33.0,-19.6
-2.0,-19.5
-2.0,-19.2
-2.0,-19.2
-2.0,-19.2
-3.0,-14.7
-2.0,-10.4
-3.0,-6.0
-2.0,-5.8
-1.0,-5.2
-15.0,-3.4
-1.0,-3.3
-45.0,-7.6
-3.0,-7.7
-2.0,-7.7
-8.0,-8.2
-1.0,-8.1
-1.0,-7.9
-1.0,-7.8
-49.0,-12.6
-2.0,-11.3
-1.0,-11.3
-2.0,-7.0
-2.0,-6.9
-3.0,-7.0
-1.0,-6.3
-44.0,-10.6
-3.0,-10.8
-2.0,-10.9
-3.0,-6.3
-3.0,-6.4
-1.0,-6.4
-1.0,-6.3
0.0,-6.1
-3.0,-6.1
-3.0,-6.3
-3.0,-2.2
-26.0,-4.5
-3.0,-4.6
-2.0,-4.5
-2.0,-4.4
-2.0,-4.5
0.0,-4.4
-49.0,-9.3
-1.0,-9.1
-1.0,-8.9
-21.0,-10.7
-7.0,-8.8
-1.0,-8.6
-2.0,-8.6
-2.0,-8.6
-2.0,-8.6
-2.0,-8.8
-1.0,-4.0
-1.0,-4.0
-2.0,-4.1
-47.0,-6.7
-3.0,-6.3
-3.0,-6.5
0.0,-6.3
-5.0,-6.6
-48.0,-11.2
0.0,-11.0
-43.0,-15.2
-2.0,-15.3
-2.0,-15.3
0.0,-10.6
-2.0,-10.5
-3.0,-10.5
-1.0,-10.6
-2.0,-10.3
-49.0,-10.4
-2.0,-10.6
-1.0,-6.4
-3.0,-6.5
-1.0,-6.4
0.0,-6.4
-2.0,-6.4
-2.0,-6.3
-1.0,-6.3
-1.0,-6.2
-2.0,-1.5
-1.0,-1.4
-1.0,-1.4
-2.0,-1.3
-2.0,-1.4
0.0,-1.4
-2.0,-1.4
-1.0,-1.3
-48.0,-6.0
-2.0,-6.1
-2.0,-6.1
-2.0,-6.2
-2.0,-6.3
0.0,-6.1
-2.0,-6.1
-2.0,-6.3
-1.0,-6.2
-1.0,-6.2
-2.0,-1.6
-2.0,-1.6
-2.0,-1.6
-2.0,-1.6
-2.0,-1.6
-1.0,-1.7
-3.0,-1.8
0.0,-1.6
-2.0,-1.7
-2.0,-1.8
-2.0,-1.8
-2.0,-1.8
-3.0,-1.9
-3.0,-2.0
-2.0,-2.0
-3.0,-2.2
-2.0,-2.1
-1.0,-2.2
-3.0,-2.3
-2.0,-2.3
-1.0,-2.2
-8.0,-2.8
-2.0,-2.7
-1.0,-2.5
-1.0,-2.4
0.0,-2.1
-2.0,-2.1
0.0,-2.0
-3.0,-2.0
-1.0,-1.9
-2.0,-2.0
-3.0,-1.5
-1.0,-1.4
-1.0,-1.4
-1.0,-1.4
